"gene_id","accession"
"1298","ENSG00000049089"
"1299","ENSG00000092758"
"1300","ENSG00000123500"
"1301","ENSG00000060718"
"1302","ENSG00000204248"
"1303","ENSG00000111799"
"1305","ENSG00000197467"
"1306","ENSG00000204291"
"1307","ENSG00000084636"
"1308","ENSG00000065618"
"1311","ENSG00000105664"
"1312","ENSG00000093010"
"1314","ENSG00000122218"
"1315","ENSG00000129083"
"1316","ENSG00000067082"
"1317","ENSG00000136868"
"1318","ENSG00000136867"
"1325","ENSG00000241563"
"1326","ENSG00000107968"
"1327","ENSG00000131143"
"1337","ENSG00000111775"
"1339","ENSG00000156885"
"1340","ENSG00000126267"
"1345","ENSG00000164919"
"1346","ENSG00000161281"
"1347","ENSG00000112695"
"1351","ENSG00000176340"
"1352","ENSG00000006695"
"1353","ENSG00000166260"
"1356","ENSG00000047457"
"1357","ENSG00000091704"
"1358","ENSG00000158516"
"1359","ENSG00000163751"
"1360","ENSG00000153002"
"1361","ENSG00000080618"
"1362","ENSG00000108582"
"1363","ENSG00000109472"
"1364","ENSG00000189143"
"1365","ENSG00000165215"
"1366","ENSG00000181885"
"1368","ENSG00000135678"
"1369","ENSG00000120054"
"1370","ENSG00000178772"
"1371","ENSG00000080819"
"1373","ENSG00000021826"
"1374","ENSG00000110090"
"1375","ENSG00000205560"
"1376","ENSG00000157184"
"1378","ENSG00000203710"
"1379","ENSG00000197721"
"1380","ENSG00000117322"
"1381","ENSG00000166426"
"1382","ENSG00000143320"
"1384","ENSG00000095321"
"1386","ENSG00000115966"
"1387","ENSG00000005339"
"1388","ENSG00000213676"
"1389","ENSG00000111269"
"1390","ENSG00000095794"
"1392","ENSG00000147571"
"1393","ENSG00000145708"
"1394","ENSG00000120088"
"1396","ENSG00000213145"
"1397","ENSG00000182809"
"1398","ENSG00000167193"
"1399","ENSG00000099942"
"1400","ENSG00000072832"
"1401","ENSG00000132693"
"1404","ENSG00000145681"
"1406","ENSG00000105392"
"1407","ENSG00000008405"
"1408","ENSG00000121671"
"1409","ENSG00000160202"
"1410","ENSG00000109846"
"1411","ENSG00000108255"
"1412","ENSG00000163499"
"1413","ENSG00000196431"
"1414","ENSG00000100122"
"1415","ENSG00000244752"
"1416","ENSG00000100058"
"1417","ENSG00000100053"
"1418","ENSG00000168582"
"1419","ENSG00000182187"
"1420","ENSG00000163254"
"1421","ENSG00000118231"
"1428","ENSG00000103316"
"1429","ENSG00000116791"
"1431","ENSG00000062485"
"1432","ENSG00000112062"
"1434","ENSG00000124207"
"1435","ENSG00000184371"
"1436","ENSG00000182578"
"1437","ENSG00000164400"
"1438","ENSG00000198223"
"1439","ENSG00000100368"
"1440","ENSG00000108342"
"1441","ENSG00000119535"
"1442","ENSG00000136488"
"1443","ENSG00000213218"
"1444","ENSG00000204414"
"1445","ENSG00000103653"
"1446","ENSG00000126545"
"1447","ENSG00000135222"
"1448","ENSG00000171209"
"1452","ENSG00000113712"
"1453","ENSG00000141551"
