gene,edge,net
K01653,1675,ko01130
K01652,1675,ko01130
K11258,1675,ko01130
K00143,1676,ko01130
K14085,1676,ko01130
K00143,1677,ko01130
K14085,1677,ko01130
K00292,1678,ko01130
K14157,1678,ko01130
K00293,1678,ko01130
K00292,1679,ko01130
K14157,1679,ko01130
K00293,1679,ko01130
K14157,1680,ko01130
K00291,1680,ko01130
K00290,1680,ko01130
K14157,1681,ko01130
K00291,1681,ko01130
K00290,1681,ko01130
K12526,1682,ko01130
K01586,1682,ko01130
K12526,1683,ko01130
K01586,1683,ko01130
K01778,1684,ko01130
K01778,1685,ko01130
K10206,1686,ko01130
K10206,1687,ko01130
K00215,1688,ko01130
K00215,1689,ko01130
K01655,1690,ko01130
K10977,1690,ko01130
K01655,1691,ko01130
K10977,1691,ko01130
K17450,1692,ko01130
K16793,1692,ko01130
K16792,1692,ko01130
K17450,1693,ko01130
K16793,1693,ko01130
K16792,1693,ko01130
K16793,1694,ko01130
K01705,1694,ko01130
K16792,1694,ko01130
K16793,1695,ko01130
K01705,1695,ko01130
K16792,1695,ko01130
K10978,1696,ko01130
K17753,1696,ko01130
K05824,1696,ko01130
K10978,1697,ko01130
K17753,1697,ko01130
K05824,1697,ko01130
K00825,1698,ko01130
K05825,1698,ko01130
K00838,1698,ko01130
K00825,1699,ko01130
K05825,1699,ko01130
K00838,1699,ko01130
K00164,1700,ko01130
K00164,1701,ko01130
K00658,1702,ko01130
K00658,1703,ko01130
K00252,1704,ko01130
K00252,1705,ko01130
K01782,1706,ko01130
K01692,1706,ko01130
K07515,1706,ko01130
K07514,1706,ko01130
K07511,1706,ko01130
K01825,1706,ko01130
K01782,1707,ko01130
K01692,1707,ko01130
K07515,1707,ko01130
K07514,1707,ko01130
K07511,1707,ko01130
K01825,1707,ko01130
K01825,1708,ko01130
K07514,1708,ko01130
K01782,1708,ko01130
K00022,1708,ko01130
K01825,1709,ko01130
K07514,1709,ko01130
K01782,1709,ko01130
K00022,1709,ko01130
K00003,1710,ko01130
K12524,1710,ko01130
K12525,1710,ko01130
K00003,1711,ko01130
K12524,1711,ko01130
K12525,1711,ko01130
K00641,1712,ko01130
K00641,1713,ko01130
K01739,1714,ko01130
K01739,1715,ko01130
K01758,1716,ko01130
K17217,1716,ko01130
K01758,1717,ko01130
K17217,1717,ko01130
K13034,1718,ko01130
K17069,1718,ko01130
K12339,1718,ko01130
K01738,1718,ko01130
K13034,1719,ko01130
K17069,1719,ko01130
K12339,1719,ko01130
K01738,1719,ko01130
K01697,1720,ko01130
K10150,1720,ko01130
K01697,1721,ko01130
K10150,1721,ko01130
K10150,1722,ko01130
K01697,1722,ko01130
K10150,1723,ko01130
K01697,1723,ko01130
K00058,1724,ko01130
K00058,1725,ko01130
K00831,1726,ko01130
K00831,1727,ko01130
K02203,1728,ko01130
K01079,1728,ko01130
K02203,1729,ko01130
K01079,1729,ko01130
K12743,1730,ko01130
K12743,1731,ko01130
K12743,1732,ko01130
K12743,1733,ko01130
K04126,1734,ko01130
K04126,1735,ko01130
K04127,1736,ko01130
K04127,1737,ko01130
K10852,1738,ko01130
K19200,1738,ko01130
K10852,1739,ko01130
K19200,1739,ko01130
K17836,1740,ko01130
K17836,1741,ko01130
K01434,1742,ko01130
K01434,1743,ko01130
K12744,1744,ko01130
K12744,1745,ko01130
K12745,1746,ko01130
K12745,1747,ko01130
K04128,1748,ko01130
K04128,1749,ko01130
K18062,1750,ko01130
K18062,1751,ko01130
K01060,1752,ko01130
K12747,1752,ko01130
K01060,1753,ko01130
K12747,1753,ko01130
K00273,1754,ko01130
K00273,1755,ko01130
K12748,1756,ko01130
K12748,1757,ko01130
K00931,1758,ko01130
K00931,1759,ko01130
K00147,1760,ko01130
K00147,1761,ko01130
K18317,1762,ko01130
K18583,1762,ko01130
K18317,1763,ko01130
K18583,1763,ko01130
K18582,1764,ko01130
K18316,1764,ko01130
K18582,1765,ko01130
K18316,1765,ko01130
K18562,1766,ko01130
K18315,1766,ko01130
K18562,1767,ko01130
K18315,1767,ko01130
K18563,1768,ko01130
K18563,1769,ko01130
K18564,1770,ko01130
K18564,1771,ko01130
K18565,1772,ko01130
K18565,1773,ko01130
K18566,1774,ko01130
K18566,1775,ko01130
K18562,1776,ko01130
K18562,1777,ko01130
K18570,1778,ko01130
K18570,1779,ko01130
K18571,1780,ko01130
K18571,1781,ko01130
K18572,1782,ko01130
K18572,1783,ko01130
K18566,1784,ko01130
K18566,1785,ko01130
K18565,1786,ko01130
K18565,1787,ko01130
K18568,1788,ko01130
K18568,1789,ko01130
K18569,1790,ko01130
K18569,1791,ko01130
K18565,1792,ko01130
K18565,1793,ko01130
K12673,1794,ko01130
K12673,1795,ko01130
K12673,1796,ko01130
K12674,1797,ko01130
K12674,1798,ko01130
K12675,1799,ko01130
K12675,1800,ko01130
K12676,1801,ko01130
K12676,1802,ko01130
K12675,1803,ko01130
K12675,1804,ko01130
K12675,1805,ko01130
K12675,1806,ko01130
K12677,1807,ko01130
K12677,1808,ko01130
K04517,1809,ko01130
K00210,1809,ko01130
K00211,1809,ko01130
K00200,1809,ko01130
K14187,1809,ko01130
K04517,1810,ko01130
K00210,1810,ko01130
K00211,1810,ko01130
K00200,1810,ko01130
K14187,1810,ko01130
K16421,1811,ko01130
K16421,1812,ko01130
K16422,1813,ko01130
K16422,1814,ko01130
K00815,1815,ko01130
K14455,1815,ko01130
K14454,1815,ko01130
K15849,1815,ko01130
K00811,1815,ko01130
K00838,1815,ko01130
K11358,1815,ko01130
K00832,1815,ko01130
K00817,1815,ko01130
K00813,1815,ko01130
K00812,1815,ko01130
K00815,1816,ko01130
K14455,1816,ko01130
K14454,1816,ko01130
K15849,1816,ko01130
K00811,1816,ko01130
K00838,1816,ko01130
K11358,1816,ko01130
K00832,1816,ko01130
K00817,1816,ko01130
K00813,1816,ko01130
K00812,1816,ko01130
K19104,1817,ko01130
K19104,1818,ko01130
K19105,1819,ko01130
K19105,1820,ko01130
K19104,1821,ko01130
K19104,1822,ko01130
K19105,1823,ko01130
K19105,1824,ko01130
K19106,1825,ko01130
K19106,1826,ko01130
K12407,1827,ko01130
K00844,1827,ko01130
K00845,1827,ko01130
K12407,1828,ko01130
K00844,1828,ko01130
K00845,1828,ko01130
K01858,1829,ko01130
K01858,1830,ko01130
K01082,1831,ko01130
K01082,1832,ko01130
K00010,1833,ko01130
K00010,1834,ko01130
K05957,1835,ko01130
K05957,1836,ko01130
K04339,1837,ko01130
K04339,1838,ko01130
K04340,1839,ko01130
K04340,1840,ko01130
K15778,1841,ko01130
K01835,1841,ko01130
K15778,1842,ko01130
K01835,1842,ko01130
K00973,1843,ko01130
K00973,1844,ko01130
K01710,1845,ko01130
K01710,1846,ko01130
K01790,1847,ko01130
K01790,1848,ko01130
K00047,1849,ko01130
K00047,1850,ko01130
K04341,1851,ko01130
K04341,1852,ko01130
K04341,1853,ko01130
K12570,1854,ko01130
K04342,1854,ko01130
K12570,1855,ko01130
K04342,1855,ko01130
K13546,1856,ko01130
K13546,1857,ko01130
K13547,1858,ko01130
K13547,1859,ko01130
K13548,1860,ko01130
K13549,1860,ko01130
K13548,1861,ko01130
K13549,1861,ko01130
K13547,1862,ko01130
K13547,1863,ko01130
K13550,1864,ko01130
K13550,1865,ko01130
K13552,1866,ko01130
K13552,1867,ko01130
K13553,1868,ko01130
K13553,1869,ko01130
K13550,1870,ko01130
K13550,1871,ko01130
K13551,1872,ko01130
K17078,1872,ko01130
K13551,1873,ko01130
K17078,1873,ko01130
K13552,1874,ko01130
K13552,1875,ko01130
K13553,1876,ko01130
K13553,1877,ko01130
K13554,1878,ko01130
K13554,1879,ko01130
K13555,1880,ko01130
K13555,1881,ko01130
K13556,1882,ko01130
K13556,1883,ko01130
K13560,1884,ko01130
K13560,1885,ko01130
K13559,1886,ko01130
K13559,1887,ko01130
K13561,1888,ko01130
K13561,1889,ko01130
K13561,1890,ko01130
K13561,1891,ko01130
K13563,1892,ko01130
K13563,1893,ko01130
K13563,1894,ko01130
K13564,1895,ko01130
K13564,1896,ko01130
K17078,1897,ko01130
K17078,1898,ko01130
K13552,1899,ko01130
K13552,1900,ko01130
K13553,1901,ko01130
K13553,1902,ko01130
K13559,1903,ko01130
K13559,1904,ko01130
K13559,1905,ko01130
K14630,1906,ko01130
K13562,1906,ko01130
K14630,1907,ko01130
K13562,1907,ko01130
K01443,1908,ko01130
K01443,1909,ko01130
K01836,1910,ko01130
K01836,1911,ko01130
K03431,1912,ko01130
K03431,1913,ko01130
K04042,1914,ko01130
K04042,1915,ko01130
K00972,1916,ko01130
K04042,1916,ko01130
K11528,1916,ko01130
K00972,1917,ko01130
K04042,1917,ko01130
K11528,1917,ko01130
K01620,1918,ko01130
K01620,1919,ko01130
K01754,1920,ko01130
K17989,1920,ko01130
K01754,1921,ko01130
K17989,1921,ko01130
K01653,1922,ko01130
K11258,1922,ko01130
K01652,1922,ko01130
K01653,1923,ko01130
K11258,1923,ko01130
K01652,1923,ko01130
K00053,1924,ko01130
K00053,1925,ko01130
K00053,1926,ko01130
K00053,1927,ko01130
K01687,1928,ko01130
K01687,1929,ko01130
K00826,1930,ko01130
K00263,1930,ko01130
K00826,1931,ko01130
K00263,1931,ko01130
K00249,1932,ko01130
K00249,1933,ko01130
K01782,1934,ko01130
K01692,1934,ko01130
K01825,1934,ko01130
K07514,1934,ko01130
K07511,1934,ko01130
K07515,1934,ko01130
K01782,1935,ko01130
K01692,1935,ko01130
K01825,1935,ko01130
K07514,1935,ko01130
K07511,1935,ko01130
K07515,1935,ko01130
K08683,1936,ko01130
K01825,1936,ko01130
K07514,1936,ko01130
K00022,1936,ko01130
K01782,1936,ko01130
K08683,1937,ko01130
K01825,1937,ko01130
K07514,1937,ko01130
K00022,1937,ko01130
K01782,1937,ko01130
K18472,1938,ko01130
K01965,1938,ko01130
K11263,1938,ko01130
K15037,1938,ko01130
K19312,1938,ko01130
K01964,1938,ko01130
K15036,1938,ko01130
K01966,1938,ko01130
K18472,1939,ko01130
K01965,1939,ko01130
K11263,1939,ko01130
K15037,1939,ko01130
K19312,1939,ko01130
K01964,1939,ko01130
K15036,1939,ko01130
K01966,1939,ko01130
K17829,1940,ko01130
K17829,1941,ko01130
K01961,1942,ko01130
K01962,1942,ko01130
K02160,1942,ko01130
K18472,1942,ko01130
K01963,1942,ko01130
K11263,1942,ko01130
K01961,1943,ko01130
K01962,1943,ko01130
K02160,1943,ko01130
K18472,1943,ko01130
K01963,1943,ko01130
K11263,1943,ko01130
K05551,1944,ko01130
K05553,1944,ko01130
K05552,1944,ko01130
K05551,1945,ko01130
K05553,1945,ko01130
K05552,1945,ko01130
K05551,1946,ko01130
K05552,1946,ko01130
K05553,1946,ko01130
K05551,1947,ko01130
K05552,1947,ko01130
K05553,1947,ko01130
K12420,1948,ko01130
K12420,1949,ko01130
K05554,1950,ko01130
K05554,1951,ko01130
K14244,1952,ko01130
K14244,1953,ko01130
K14245,1954,ko01130
K14246,1954,ko01130
K14247,1954,ko01130
K14245,1955,ko01130
K14246,1955,ko01130
K14247,1955,ko01130
K14248,1956,ko01130
K14248,1957,ko01130
K14249,1958,ko01130
K14249,1959,ko01130
K15880,1960,ko01130
K15881,1960,ko01130
K15882,1960,ko01130
K15880,1961,ko01130
K15881,1961,ko01130
K15882,1961,ko01130
K15880,1962,ko01130
K15881,1962,ko01130
K15882,1962,ko01130
K15880,1963,ko01130
K15881,1963,ko01130
K15882,1963,ko01130
K15883,1964,ko01130
K15883,1965,ko01130
K15884,1966,ko01130
K15884,1967,ko01130
K15883,1968,ko01130
K15883,1969,ko01130
K15884,1970,ko01130
K15884,1971,ko01130
K15885,1972,ko01130
K15885,1973,ko01130
K15886,1974,ko01130
K15886,1975,ko01130
K15940,1976,ko01130
K15940,1977,ko01130
K15941,1978,ko01130
K15941,1979,ko01130
K15942,1980,ko01130
K15942,1981,ko01130
K15943,1982,ko01130
K15943,1983,ko01130
K15944,1984,ko01130
K15944,1985,ko01130
K15945,1986,ko01130
K15945,1987,ko01130
K15943,1988,ko01130
K15943,1989,ko01130
K15944,1990,ko01130
K15944,1991,ko01130
K15926,1992,ko01130
K15926,1993,ko01130
K15936,1994,ko01130
K15936,1995,ko01130
K15937,1996,ko01130
K15937,1997,ko01130
K15938,1998,ko01130
K15938,1999,ko01130
K15939,2000,ko01130
K15939,2001,ko01130
K15938,2002,ko01130
K15939,2002,ko01130
K15937,2002,ko01130
K15938,2003,ko01130
K15939,2003,ko01130
K15937,2003,ko01130
K15938,2004,ko01130
K15938,2005,ko01130
K15939,2006,ko01130
K15939,2007,ko01130
K15938,2008,ko01130
K15939,2008,ko01130
K15938,2009,ko01130
K15939,2009,ko01130
K15928,2010,ko01130
K15928,2011,ko01130
K15930,2012,ko01130
K15930,2013,ko01130
K15931,2014,ko01130
K15931,2015,ko01130
K15932,2016,ko01130
K15933,2016,ko01130
K15932,2017,ko01130
K15933,2017,ko01130
K15934,2018,ko01130
K15934,2019,ko01130
K15935,2020,ko01130
K15935,2021,ko01130
K15927,2022,ko01130
K15927,2023,ko01130
K15930,2024,ko01130
K15930,2025,ko01130
K15929,2026,ko01130
K15929,2027,ko01130
K15928,2028,ko01130
K15928,2029,ko01130
K15940,2030,ko01130
K15940,2031,ko01130
K15941,2032,ko01130
K15941,2033,ko01130
K15942,2034,ko01130
K15942,2035,ko01130
K15943,2036,ko01130
K15943,2037,ko01130
K15944,2038,ko01130
K15944,2039,ko01130
K15948,2040,ko01130
K15948,2041,ko01130
K15949,2042,ko01130
K15949,2043,ko01130
K15949,2044,ko01130
K15949,2045,ko01130
K15950,2046,ko01130
K15950,2047,ko01130
K15957,2048,ko01130
K15957,2049,ko01130
K15958,2050,ko01130
K15958,2051,ko01130
K15952,2052,ko01130
K15951,2052,ko01130
K15952,2053,ko01130
K15951,2053,ko01130
K15953,2054,ko01130
K15953,2055,ko01130
K15953,2056,ko01130
K15953,2057,ko01130
K15954,2058,ko01130
K15954,2059,ko01130
K15955,2060,ko01130
K15955,2061,ko01130
K15955,2062,ko01130
K15955,2063,ko01130
K15955,2064,ko01130
K15955,2065,ko01130
K15955,2066,ko01130
K15955,2067,ko01130
K15954,2068,ko01130
K15954,2069,ko01130
K15955,2070,ko01130
K15955,2071,ko01130
K15956,2072,ko01130
K15956,2073,ko01130
K15947,2074,ko01130
K15946,2074,ko01130
K15947,2075,ko01130
K15946,2075,ko01130
K14250,2076,ko01130
K14250,2077,ko01130
K14251,2078,ko01130
K14251,2079,ko01130
K14253,2080,ko01130
K14253,2081,ko01130
K14252,2082,ko01130
K14252,2083,ko01130
K14254,2084,ko01130
K14254,2085,ko01130
K14255,2086,ko01130
K14255,2087,ko01130
K14256,2088,ko01130
K14256,2089,ko01130
K14257,2090,ko01130
K14257,2091,ko01130
K14255,2092,ko01130
K14255,2093,ko01130
K14256,2094,ko01130
K14256,2095,ko01130
K14252,2096,ko01130
K14252,2097,ko01130
K15940,2098,ko01130
K15940,2099,ko01130
K15959,2100,ko01130
K15959,2101,ko01130
K15960,2102,ko01130
K15960,2103,ko01130
K15961,2104,ko01130
K15961,2105,ko01130
K15960,2106,ko01130
K15962,2106,ko01130
K15960,2107,ko01130
K15962,2107,ko01130
K15963,2108,ko01130
K15963,2109,ko01130
K15964,2110,ko01130
K15964,2111,ko01130
K15965,2112,ko01130
K15965,2113,ko01130
K15966,2114,ko01130
K15966,2115,ko01130
K15967,2116,ko01130
K15967,2117,ko01130
K15968,2118,ko01130
K15968,2119,ko01130
K15969,2120,ko01130
K15969,2121,ko01130
K15886,2122,ko01130
K15886,2123,ko01130
K15971,2124,ko01130
K15971,2125,ko01130
K15970,2126,ko01130
K15970,2127,ko01130
K15972,2128,ko01130
K15972,2129,ko01130
K15971,2130,ko01130
K15971,2131,ko01130
K15972,2132,ko01130
K15972,2133,ko01130
K05555,2134,ko01130
K05555,2135,ko01130
K05556,2136,ko01130
K05556,2137,ko01130
K05556,2138,ko01130
K05556,2139,ko01130
K14626,2140,ko01130
K14627,2140,ko01130
K05556,2140,ko01130
K14626,2141,ko01130
K14627,2141,ko01130
K05556,2141,ko01130
K14628,2142,ko01130
K14629,2142,ko01130
K14628,2143,ko01130
K14629,2143,ko01130
K14633,2144,ko01130
K14633,2145,ko01130
K14633,2146,ko01130
K14633,2147,ko01130
K12447,2148,ko01130
K00963,2148,ko01130
K12447,2149,ko01130
K00963,2149,ko01130
K13314,2150,ko01130
K13314,2151,ko01130
K13321,2152,ko01130
K13321,2153,ko01130
K13322,2154,ko01130
K13322,2155,ko01130
K13325,2156,ko01130
K13325,2157,ko01130
K13326,2158,ko01130
K13326,2159,ko01130
K13315,2160,ko01130
K13315,2161,ko01130
K13316,2162,ko01130
K13316,2163,ko01130
K13323,2164,ko01130
K13323,2165,ko01130
K13324,2166,ko01130
K13324,2167,ko01130
K13319,2168,ko01130
K13319,2169,ko01130
K13320,2170,ko01130
K13320,2171,ko01130
K13317,2172,ko01130
K13317,2173,ko01130
K13318,2174,ko01130
K13318,2175,ko01130
K13331,2176,ko01130
K13331,2177,ko01130
K13332,2178,ko01130
K13332,2179,ko01130
K13327,2180,ko01130
K13327,2181,ko01130
K13328,2182,ko01130
K13328,2183,ko01130
K13329,2184,ko01130
K13329,2185,ko01130
K13330,2186,ko01130
K13330,2187,ko01130
K19180,2188,ko01130
K19180,2189,ko01130
K17947,2190,ko01130
K17947,2191,ko01130
K12710,2192,ko01130
K12710,2193,ko01130
K17625,2194,ko01130
K17625,2195,ko01130
K12451,2196,ko01130
K12451,2197,ko01130
K13308,2198,ko01130
K13308,2199,ko01130
K13309,2200,ko01130
K13309,2201,ko01130
K13310,2202,ko01130
K13310,2203,ko01130
K13311,2204,ko01130
K13311,2205,ko01130
K13312,2206,ko01130
K13312,2207,ko01130
K13313,2208,ko01130
K13313,2209,ko01130
K13306,2210,ko01130
K13306,2211,ko01130
K16015,2212,ko01130
K16015,2213,ko01130
K16016,2214,ko01130
K16016,2215,ko01130
K16017,2216,ko01130
K16017,2217,ko01130
K16018,2218,ko01130
K16018,2219,ko01130
K00615,2220,ko01130
K00615,2221,ko01130
K16019,2222,ko01130
K16019,2223,ko01130
K16020,2224,ko01130
K16020,2225,ko01130
K16021,2226,ko01130
K16021,2227,ko01130
K16016,2228,ko01130
K16016,2229,ko01130
K16033,2230,ko01130
K16033,2231,ko01130
K16034,2232,ko01130
K16034,2233,ko01130
K16035,2234,ko01130
K16035,2235,ko01130
K16036,2236,ko01130
K16036,2237,ko01130
K16037,2238,ko01130
K16037,2239,ko01130
K16038,2240,ko01130
K16038,2241,ko01130
K16039,2242,ko01130
K16039,2243,ko01130
K16035,2244,ko01130
K16035,2245,ko01130
K16023,2246,ko01130
K16023,2247,ko01130
K15467,2248,ko01130
K15467,2249,ko01130
K13307,2250,ko01130
K13307,2251,ko01130
K10817,2252,ko01130
K10817,2253,ko01130
K10817,2254,ko01130
K14366,2255,ko01130
K14366,2256,ko01130
K14367,2257,ko01130
K14367,2258,ko01130
K14368,2259,ko01130
K15997,2259,ko01130
K14368,2260,ko01130
K15997,2260,ko01130
K14369,2261,ko01130
K14369,2262,ko01130
K14370,2263,ko01130
K14370,2264,ko01130
K14370,2265,ko01130
K14370,2266,ko01130
K14369,2267,ko01130
K14369,2268,ko01130
K15998,2269,ko01130
K15998,2270,ko01130
K15999,2271,ko01130
K15999,2272,ko01130
K15999,2273,ko01130
K15999,2274,ko01130
K15999,2275,ko01130
K15999,2276,ko01130
K15998,2277,ko01130
K15998,2278,ko01130
K15990,2279,ko01130
K15989,2279,ko01130
K15990,2280,ko01130
K15989,2280,ko01130
K15992,2281,ko01130
K15992,2282,ko01130
K15991,2283,ko01130
K15991,2284,ko01130
K15993,2285,ko01130
K15993,2286,ko01130
K15994,2287,ko01130
K15994,2288,ko01130
K15995,2289,ko01130
K15995,2290,ko01130
K15996,2291,ko01130
K15996,2292,ko01130
K16007,2293,ko01130
K16007,2294,ko01130
K16008,2295,ko01130
K16008,2296,ko01130
K16009,2297,ko01130
K16009,2298,ko01130
K13320,2299,ko01130
K13320,2300,ko01130
K16010,2301,ko01130
K16010,2302,ko01130
K16004,2303,ko01130
K16005,2303,ko01130
K16004,2304,ko01130
K16005,2304,ko01130
K16006,2305,ko01130
K16006,2306,ko01130
K16006,2307,ko01130
K16006,2308,ko01130
K16000,2309,ko01130
K16001,2309,ko01130
K16003,2309,ko01130
K16002,2309,ko01130
K16000,2310,ko01130
K16001,2310,ko01130
K16003,2310,ko01130
K16002,2310,ko01130
K16005,2311,ko01130
K16004,2311,ko01130
K16005,2312,ko01130
K16004,2312,ko01130
K16006,2313,ko01130
K16006,2314,ko01130
K14372,2315,ko01130
K14372,2316,ko01130
K14373,2317,ko01130
K14373,2318,ko01130
K14374,2319,ko01130
K14374,2320,ko01130
K14375,2321,ko01130
K14375,2322,ko01130
K14375,2323,ko01130
K14375,2324,ko01130
K14375,2325,ko01130
K14375,2326,ko01130
K14375,2327,ko01130
K14375,2328,ko01130
K14372,2329,ko01130
K14372,2330,ko01130
K14373,2331,ko01130
K14373,2332,ko01130
K14374,2333,ko01130
K14374,2334,ko01130
K14375,2335,ko01130
K14375,2336,ko01130
K14375,2337,ko01130
K14375,2338,ko01130
K14375,2339,ko01130
K14375,2340,ko01130
K14375,2341,ko01130
K14375,2342,ko01130
K14371,2343,ko01130
K14371,2344,ko01130
K14371,2345,ko01130
K14371,2346,ko01130
K14371,2347,ko01130
K14371,2348,ko01130
K14371,2349,ko01130
K14371,2350,ko01130
K16000,2351,ko01130
K16001,2351,ko01130
K16002,2351,ko01130
K16000,2352,ko01130
K16001,2352,ko01130
K16002,2352,ko01130
K16000,2353,ko01130
K16001,2353,ko01130
K16002,2353,ko01130
K16436,2354,ko01130
K16436,2355,ko01130
K16437,2356,ko01130
K16437,2357,ko01130
K16438,2358,ko01130
K16438,2359,ko01130
K16439,2360,ko01130
K16439,2361,ko01130
K18836,2362,ko01130
K18836,2363,ko01130
K16424,2364,ko01130
K16426,2364,ko01130
K16425,2364,ko01130
K16424,2365,ko01130
K16426,2365,ko01130
K16425,2365,ko01130
K16427,2366,ko01130
K16427,2367,ko01130
K16423,2368,ko01130
K16423,2369,ko01130
K01851,2370,ko01130
K02552,2370,ko01130
K04781,2370,ko01130
K02361,2370,ko01130
K01851,2371,ko01130
K02552,2371,ko01130
K04781,2371,ko01130
K02361,2371,ko01130
K01952,2372,ko01130
K01952,2373,ko01130
K11787,2374,ko01130
K11788,2374,ko01130
K01933,2374,ko01130
K11787,2375,ko01130
K11788,2375,ko01130
K01933,2375,ko01130
K01589,2376,ko01130
K01589,2377,ko01130
K01588,2378,ko01130
K01588,2379,ko01130
K01587,2380,ko01130
K01923,2380,ko01130
K13713,2380,ko01130
K01587,2381,ko01130
K01923,2381,ko01130
K13713,2381,ko01130
K01756,2382,ko01130
K01756,2383,ko01130
K06863,2384,ko01130
K00602,2384,ko01130
K01492,2384,ko01130
K06863,2385,ko01130
K00602,2385,ko01130
K01492,2385,ko01130
K01492,2386,ko01130
K00602,2386,ko01130
K11176,2386,ko01130
K01492,2387,ko01130
K00602,2387,ko01130
K11176,2387,ko01130
K01490,2388,ko01130
K01490,2389,ko01130
K00939,2390,ko01130
K00944,2390,ko01130
K18532,2390,ko01130
K18533,2390,ko01130
K00939,2391,ko01130
K00944,2391,ko01130
K18532,2391,ko01130
K18533,2391,ko01130
K00940,2392,ko01130
K12406,2392,ko01130
K18533,2392,ko01130
K00873,2392,ko01130
K00940,2393,ko01130
K12406,2393,ko01130
K18533,2393,ko01130
K00873,2393,ko01130
K12628,2394,ko01130
K12628,2395,ko01130
K12629,2396,ko01130
K12629,2397,ko01130
K12630,2398,ko01130
K12630,2399,ko01130
K12632,2400,ko01130
K12632,2401,ko01130
K12633,2402,ko01130
K12633,2403,ko01130
K12633,2404,ko01130
K12633,2405,ko01130
K12634,2406,ko01130
K12634,2407,ko01130
K12635,2408,ko01130
K12635,2409,ko01130
K12636,2410,ko01130
K12636,2411,ko01130
K12631,2412,ko01130
K12631,2413,ko01130
K12631,2414,ko01130
K12707,2415,ko01130
K12707,2416,ko01130
K12708,2417,ko01130
K12708,2418,ko01130
K12701,2419,ko01130
K12701,2420,ko01130
K12702,2421,ko01130
K12702,2422,ko01130
K12708,2423,ko01130
K12708,2424,ko01130
K12703,2425,ko01130
K12704,2425,ko01130
K12703,2426,ko01130
K12704,2426,ko01130
K12714,2427,ko01130
K12714,2428,ko01130
K12715,2429,ko01130
K12715,2430,ko01130
K12715,2431,ko01130
K12717,2432,ko01130
K12717,2433,ko01130
K12718,2434,ko01130
K12718,2435,ko01130
K12722,2436,ko01130
K12724,2436,ko01130
K12722,2437,ko01130
K12724,2437,ko01130
K12722,2438,ko01130
K12724,2438,ko01130
K12719,2439,ko01130
K12720,2439,ko01130
K12719,2440,ko01130
K12720,2440,ko01130
K12721,2441,ko01130
K12721,2442,ko01130
K12723,2443,ko01130
K12723,2444,ko01130
K12725,2445,ko01130
K12725,2446,ko01130
K12725,2447,ko01130
K12725,2448,ko01130
K12627,2448,ko01130
K12725,2449,ko01130
K12627,2449,ko01130
K12726,2450,ko01130
K12727,2450,ko01130
K12726,2451,ko01130
K12727,2451,ko01130
K17628,2452,ko01130
K17629,2452,ko01130
K17628,2453,ko01130
K17629,2453,ko01130
K17628,2454,ko01130
K17629,2454,ko01130
K12709,2455,ko01130
K12709,2456,ko01130
K12709,2457,ko01130
K12705,2458,ko01130
K12705,2459,ko01130
K12711,2460,ko01130
K12711,2461,ko01130
K12712,2462,ko01130
K12712,2463,ko01130
K12713,2464,ko01130
K12713,2465,ko01130
K01841,2466,ko01130
K01841,2467,ko01130
K09459,2468,ko01130
K09459,2469,ko01130
K12901,2470,ko01130
K12904,2470,ko01130
K12901,2471,ko01130
